gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,has_any_security,has_any_backup,is_long_term,avg_monthly_charges,charges_per_service,paperless_electronic,tenure_monthly_interaction
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.15,45.15,0,0,2,0,0,0,22.575,15.049999999999999,0,45.15
1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,1,1,73.15,2730.85,0,2,3,0,0,0,68.27125,18.2875,0,2852.8500000000004
0,1,1,0,54,1,0,1,0,0,2,2,2,2,1,1,2,99.1,5437.1,0,3,6,1,1,1,98.85636363636364,14.157142857142857,1,5351.4
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,20.2,1,0,1,0,0,0,10.1,10.1,0,20.2
1,0,1,0,66,1,2,1,2,0,2,0,2,2,2,1,1,106.05,6981.35,1,3,7,1,1,1,104.19925373134329,13.25625,0,6999.3
1,0,0,0,56,1,2,1,2,0,0,2,2,2,0,1,3,105.35,5794.45,0,3,7,1,0,0,101.65701754385965,13.16875,0,5899.599999999999
1,0,0,1,18,1,0,0,0,0,0,0,0,0,0,1,1,45.65,747.2,0,1,2,0,0,0,39.32631578947369,15.216666666666667,0,821.6999999999999
0,0,1,1,16,1,2,1,0,2,0,0,0,0,0,1,1,79.95,1267.95,0,1,4,0,1,0,74.58529411764707,15.99,0,1279.2
0,0,0,0,68,1,0,0,2,0,2,0,0,0,1,1,1,54.45,3674.95,0,3,4,1,1,1,53.26014492753623,10.89,0,3702.6000000000004
0,1,1,0,53,1,2,2,1,1,1,1,1,1,2,0,1,25.1,1275.6,0,3,2,0,0,1,23.62222222222222,8.366666666666667,0,1330.3000000000002
0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,0,1,84.7,5893.9,0,3,8,1,1,1,80.73835616438356,9.411111111111111,0,6098.400000000001
1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,75.85,724.65,0,0,3,0,0,0,72.465,18.9625,1,682.65
0,0,0,0,30,1,0,0,2,0,0,0,0,0,0,1,3,48.8,1536.75,0,2,3,1,0,0,49.57258064516129,12.2,0,1464.0
0,0,0,0,36,1,2,1,0,2,0,0,2,2,0,1,2,99.15,3615.6,1,2,6,0,1,0,97.71891891891892,14.164285714285715,1,3569.4
0,0,0,0,18,0,1,0,0,0,2,2,0,0,0,1,2,35.2,607.3,0,1,3,1,1,0,31.963157894736838,8.8,1,633.6
0,1,1,1,55,1,2,0,2,0,2,2,2,0,1,0,2,76.25,4154.55,0,3,7,1,1,1,74.18839285714286,9.53125,0,4193.75
0,0,1,0,39,0,1,0,2,0,2,0,2,2,0,0,2,55.9,2184.35,1,2,5,1,1,0,54.60875,9.316666666666666,0,2180.1
1,0,0,0,21,1,2,1,0,2,0,0,0,0,0,1,2,82.35,1852.85,1,1,4,0,1,0,84.22045454545454,16.47,1,1729.35
1,0,0,0,2,0,1,0,0,2,2,2,0,0,0,1,1,40.4,77.15,1,0,4,1,1,0,25.71666666666667,8.08,0,80.8
1,1,0,0,33,1,2,2,1,1,1,1,1,1,1,1,0,24.9,847.8,0,2,2,0,0,1,24.935294117647057,8.299999999999999,0,821.6999999999999
1,0,1,0,44,0,1,0,0,2,2,0,2,2,2,0,0,54.3,2390.45,0,2,5,0,1,1,53.121111111111105,9.049999999999999,0,2389.2
0,0,1,1,30,1,0,0,2,0,0,2,0,2,0,0,0,66.3,1923.5,0,2,5,1,0,0,62.04838709677419,11.049999999999999,0,1989.0
0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,1,0,20.9,1493.2,0,3,1,0,0,1,20.73888888888889,10.45,0,1483.8999999999999
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,2,75.35,338.1,1,0,3,0,0,0,67.62,18.8375,0,301.4
1,0,0,1,35,1,0,1,0,0,2,0,2,0,1,1,2,85.15,3030.6,1,2,4,0,1,1,84.18333333333334,17.03,1,2980.25
1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,1,75.35,75.35,0,0,3,0,1,0,37.675,18.8375,0,75.35
1,1,1,0,23,1,2,1,0,2,2,0,2,2,0,1,2,104.45,2184.85,0,1,7,0,1,0,91.03541666666666,13.05625,1,2402.35
0,0,0,1,22,0,1,0,0,0,2,0,2,2,1,1,1,49.45,1031.4,0,1,4,0,1,1,44.84347826086957,9.89,0,1087.9
0,0,0,1,49,1,0,2,1,1,1,1,1,1,1,0,1,19.45,921.3,0,3,1,0,0,1,18.426,9.725,0,953.05
0,0,1,1,42,1,0,1,0,0,2,0,2,2,0,1,2,92.15,3875.4,0,2,5,0,1,0,90.12558139534885,15.358333333333334,1,3870.3
0,0,1,1,33,1,0,1,0,0,2,0,2,2,1,1,2,93.8,3124.5,1,2,5,0,1,1,91.8970588235294,15.633333333333333,1,3095.4
0,0,1,1,7,1,0,2,1,1,1,1,1,1,2,0,3,19.85,144.15,0,0,1,0,0,1,18.01875,9.925,0,138.95000000000002
0,0,1,1,67,1,2,1,2,0,2,2,0,2,1,1,0,100.25,6689.0,0,3,7,1,1,1,98.36764705882354,12.53125,0,6716.75
1,0,0,0,15,1,2,1,0,2,0,2,0,2,0,0,2,95.7,1451.1,0,1,6,1,1,0,90.69375,13.671428571428573,0,1435.5
1,0,1,0,67,1,2,1,0,2,2,0,0,2,2,1,2,93.15,6368.2,0,3,6,0,1,1,93.64999999999999,13.307142857142859,1,6241.05
1,0,1,1,53,1,0,0,2,2,0,2,2,0,2,1,3,69.7,3729.6,0,3,6,1,1,1,69.06666666666666,9.957142857142857,0,3694.1000000000004
1,0,1,1,21,1,0,2,1,1,1,1,1,1,1,0,3,19.8,350.1,0,1,1,0,0,1,15.913636363636364,9.9,0,415.8
0,0,1,1,40,1,0,0,2,2,0,2,0,2,0,1,3,71.35,2847.2,0,2,6,1,1,0,69.44390243902438,10.192857142857141,0,2854.0
0,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.75,452.35,0,1,1,0,0,1,19.667391304347827,10.375,0,456.5
1,0,0,0,39,0,1,0,0,0,0,2,0,2,0,1,2,40.6,1494.5,0,2,3,1,0,0,37.3625,10.15,1,1583.4
1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,1,2,20.4,930.45,1,2,1,0,0,1,20.22717391304348,10.2,1,917.9999999999999
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.35,41.85,0,0,1,0,0,0,13.950000000000001,10.175,0,40.7
0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1272.05,0,3,1,0,0,1,21.931896551724137,9.875,0,1125.75
1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,475.1,0,0,3,0,0,0,52.78888888888889,13.6,1,435.2
1,1,1,0,7,1,2,1,2,2,0,0,0,2,0,1,1,94.7,673.1,1,0,6,1,1,0,84.1375,13.528571428571428,0,662.9
1,0,0,0,6,0,1,0,0,2,0,0,0,0,0,1,1,30.5,208.7,1,0,2,0,1,0,29.814285714285713,10.166666666666666,0,183.0
0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,20.45,150.75,0,0,1,0,0,0,18.84375,10.225,0,143.15
1,0,0,0,49,1,2,0,0,0,0,2,2,0,2,1,0,66.15,3199.0,0,3,5,1,0,1,63.98,11.025,0,3241.3500000000004
0,0,0,0,65,1,2,1,2,2,0,2,0,0,1,1,2,89.85,5844.65,0,3,6,1,1,1,88.55530303030302,12.835714285714285,1,5840.25
0,0,0,0,55,1,0,0,0,0,0,0,0,0,1,0,0,45.05,2462.6,0,3,2,0,0,1,43.975,15.016666666666666,0,2477.75
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,86.85,6263.8,0,3,9,1,1,1,86.99722222222222,8.684999999999999,0,6166.349999999999
1,0,0,0,35,1,2,1,2,2,2,2,0,0,0,1,3,96.75,3403.4,0,2,7,1,1,0,94.53888888888889,12.09375,0,3386.25
1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,77.0,237.75,1,0,3,0,0,0,59.4375,19.25,1,231.0
0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,20.1,221.35,1,0,1,0,0,0,18.445833333333333,10.05,0,221.10000000000002
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.3,75.3,1,0,3,0,1,0,37.65,18.825,0,75.3
1,0,0,0,17,1,2,1,2,2,2,2,2,0,0,1,0,106.65,1672.1,0,1,8,1,1,0,92.89444444444445,11.850000000000001,0,1813.0500000000002
0,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.15,7881.2,0,3,8,1,1,1,107.96164383561644,12.238888888888889,0,7930.8
0,0,1,1,28,1,0,1,2,0,0,0,0,2,1,1,0,82.85,2320.8,0,2,4,1,0,1,80.02758620689656,16.57,0,2319.7999999999997
0,0,1,0,18,1,0,2,1,1,1,1,1,1,2,0,3,20.1,370.5,0,1,1,0,0,1,19.5,10.05,0,361.8
0,1,1,0,40,1,0,1,0,2,0,2,2,2,1,1,1,99.2,4062.2,1,2,6,1,1,1,99.0780487804878,14.171428571428573,0,3968.0
0,0,0,0,52,1,0,0,0,0,2,0,0,2,0,1,2,59.45,3043.7,0,3,4,0,1,0,57.42830188679245,11.89,1,3091.4
0,0,1,0,47,1,0,0,0,2,0,0,2,0,0,1,0,58.6,2723.4,0,2,4,0,1,0,56.737500000000004,11.72,0,2754.2000000000003
0,0,0,0,23,1,0,0,0,0,2,0,0,0,0,0,1,49.7,1081.25,0,1,3,0,1,0,45.052083333333336,12.425,0,1143.1000000000001
1,0,1,1,66,1,0,0,2,2,2,2,0,0,2,0,3,65.85,4097.05,0,3,6,1,1,1,61.150000000000006,9.407142857142857,0,4346.099999999999
0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,73.5,632.2,0,0,3,0,0,0,70.24444444444445,18.375,1,588.0
1,1,0,0,47,1,0,1,2,0,0,0,0,2,0,0,3,85.5,4042.3,1,2,4,1,0,0,84.21458333333334,17.1,0,4018.5
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.05,164.85,1,0,1,0,0,0,20.60625,10.025,0,140.35
0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,1,113.65,8166.8,0,3,9,1,1,1,113.42777777777778,11.365,0,8069.150000000001
0,1,0,0,50,1,2,1,2,2,0,0,0,0,0,1,2,83.4,4113.7,0,3,5,1,1,0,80.66078431372549,13.9,1,4170.0
1,0,1,0,46,1,0,0,2,2,2,2,0,0,2,0,3,65.65,3047.15,0,2,6,1,1,1,64.83297872340425,9.37857142857143,0,3019.9
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.4,70.4,1,0,2,0,0,0,35.2,23.46666666666667,0,70.4
0,0,0,0,66,0,1,0,2,0,2,2,2,2,2,1,0,61.35,4193.4,0,3,6,1,1,1,62.58805970149253,8.764285714285714,0,4049.1
0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,1,85.9,3729.75,0,2,5,1,1,0,86.73837209302326,14.316666666666668,0,3607.8
0,0,0,0,5,1,0,1,0,0,0,2,0,0,0,1,3,75.65,399.45,0,0,3,1,0,0,66.575,18.9125,0,378.25
1,0,1,1,7,1,0,0,2,0,0,0,0,0,1,1,2,49.75,331.3,1,0,3,1,0,1,41.4125,12.4375,1,348.25
1,0,0,0,29,1,2,0,0,2,2,0,0,2,1,0,1,70.9,1964.6,0,2,6,0,1,1,65.48666666666666,10.12857142857143,0,2056.1000000000004
0,0,1,1,27,1,0,0,0,2,0,0,0,0,0,0,3,49.85,1336.15,0,2,3,0,1,0,47.71964285714286,12.4625,0,1345.95
0,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,1,75.3,1147.45,1,1,3,0,1,0,71.715625,18.825,0,1129.5
0,0,1,1,25,1,0,2,1,1,1,1,1,1,2,0,3,20.1,486.05,0,2,1,0,0,1,18.69423076923077,10.05,0,502.50000000000006
0,0,1,0,11,1,2,1,0,0,0,0,2,2,0,1,2,94.0,1078.9,1,0,5,0,0,0,89.90833333333335,15.666666666666666,1,1034.0
1,0,1,0,57,1,2,1,2,2,2,2,2,0,0,1,2,103.05,5925.75,0,3,8,1,1,0,102.16810344827586,11.45,1,5873.849999999999
1,0,0,0,67,1,2,1,2,2,2,2,2,2,1,1,0,118.35,7804.15,1,3,9,1,1,1,114.76691176470588,11.834999999999999,0,7929.45
0,1,1,0,47,1,2,1,0,0,2,0,2,2,0,0,2,99.7,4747.2,0,2,6,0,1,0,98.89999999999999,14.242857142857144,0,4685.900000000001
0,0,0,0,13,1,0,1,0,0,0,0,2,0,0,1,3,81.9,1028.9,0,1,3,0,0,0,73.49285714285715,20.475,0,1064.7
1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,1,2,30.45,226.45,1,0,2,1,0,0,25.16111111111111,10.15,1,243.6
0,0,1,0,44,1,2,1,0,0,0,0,2,2,0,1,2,96.1,4364.1,1,2,5,0,0,0,96.98,16.016666666666666,1,4228.4
1,0,1,1,71,1,2,0,2,0,0,0,2,0,1,1,2,66.2,4692.55,0,3,5,1,0,1,65.17430555555556,11.033333333333333,1,4700.2
1,1,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.25,2433.9,1,1,7,0,1,0,97.35600000000001,13.03125,1,2502.0
1,1,0,0,15,1,2,1,0,2,0,0,0,0,0,1,2,80.2,1217.25,1,1,4,0,1,0,76.078125,16.04,1,1203.0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,19.75,0,0,1,0,0,0,9.875,9.875,0,19.75
1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,72.6,154.3,0,0,3,0,0,0,51.43333333333334,18.15,0,145.2
1,1,0,0,55,1,2,1,2,2,2,2,2,2,0,1,2,116.5,6382.55,0,3,9,1,1,0,113.97410714285715,11.65,1,6407.5
1,1,0,0,71,1,2,1,0,2,0,2,2,2,2,1,2,106.8,7623.2,0,3,7,1,1,1,105.87777777777778,13.35,1,7582.8
1,0,1,1,50,1,2,2,1,1,1,1,1,1,2,0,3,24.95,1261.45,0,3,2,0,0,1,24.734313725490196,8.316666666666666,0,1247.5
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.25,89.25,0,0,4,0,0,0,44.625,17.85,1,89.25
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,19.25,86.05,0,0,1,0,0,0,14.341666666666667,9.625,0,96.25
0,0,0,0,66,1,2,1,2,2,2,2,2,0,1,1,0,104.55,6779.05,0,3,8,1,1,1,101.17985074626866,11.616666666666667,0,6900.3
0,0,1,1,49,1,0,0,2,2,2,2,2,2,1,1,3,87.2,4345.0,0,3,8,1,1,1,86.9,9.68888888888889,0,4272.8
0,1,1,0,3,0,1,0,0,2,0,0,0,0,0,1,2,30.75,82.85,0,0,2,0,1,0,20.7125,10.25,1,92.25
1,0,1,1,66,1,2,2,1,1,1,1,1,1,1,1,1,25.7,1714.55,0,3,2,0,0,1,25.590298507462688,8.566666666666666,0,1696.2
1,0,0,1,11,1,2,1,0,0,0,0,0,2,0,0,2,86.2,893.2,0,0,4,0,0,0,74.43333333333334,17.240000000000002,0,948.2
1,0,0,0,28,0,1,0,0,0,0,2,0,0,0,1,1,30.1,810.85,0,2,2,1,0,0,27.96034482758621,10.033333333333333,0,842.8000000000001
1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,6347.55,0,3,7,1,1,1,96.175,12.41875,1,6457.75
0,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,19.2,1123.65,0,3,1,0,0,1,17.835714285714285,9.6,0,1190.3999999999999
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,0,20.1,43.15,0,0,1,0,0,0,14.383333333333333,10.05,0,40.2
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,1,20.35,35.1,0,0,1,0,0,0,11.700000000000001,10.175,0,40.7
0,0,1,1,55,1,2,2,1,1,1,1,1,1,2,1,1,25.65,1388.0,0,3,2,0,0,1,24.785714285714285,8.549999999999999,0,1410.75
1,1,1,0,41,1,0,1,0,2,0,0,2,2,0,1,2,94.55,3851.45,0,2,5,0,1,0,91.70119047619048,15.758333333333333,1,3876.5499999999997
0,0,1,1,17,1,2,1,2,0,2,0,2,2,0,1,2,104.2,1743.5,1,1,7,1,1,0,96.86111111111111,13.025,1,1771.4
0,0,0,0,30,1,0,1,0,0,0,2,2,2,1,1,0,94.4,2638.1,0,2,5,1,0,1,85.1,15.733333333333334,0,2832.0
1,0,0,0,17,1,0,0,2,2,0,0,0,0,1,0,3,56.1,946.95,0,1,4,1,1,1,52.608333333333334,11.22,0,953.7
0,0,1,1,16,1,0,0,2,2,0,2,0,2,2,0,0,68.25,1114.85,0,1,6,1,1,1,65.57941176470588,9.75,0,1092.0
1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1777.6,0,3,2,0,0,1,24.350684931506848,8.25,0,1782.0
1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.25,684.85,0,0,3,0,0,0,68.485,19.0625,1,686.25
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,74.35,74.35,0,0,3,0,1,0,37.175,18.5875,0,74.35
1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,0,2,54.15,1312.45,0,1,4,1,1,0,54.68541666666667,10.83,0,1245.45
1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,0,19.45,159.2,0,0,1,0,0,0,17.688888888888886,9.725,0,155.6
1,0,1,1,19,0,1,0,2,2,0,0,0,0,0,1,3,34.95,610.2,0,1,3,1,1,0,30.51,8.7375,0,664.0500000000001
0,0,0,0,7,1,2,0,2,0,0,0,0,0,0,1,2,53.65,404.35,0,0,4,1,0,0,50.54375,10.73,1,375.55
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,0,2,0,0,0,34.825,23.21666666666667,1,69.65
1,0,0,0,61,1,2,1,2,0,2,0,2,2,1,0,2,104.0,6363.45,0,3,7,1,1,1,102.63629032258065,13.0,0,6344.0
0,0,1,0,57,1,0,0,2,2,0,2,2,0,2,1,1,70.35,4124.65,0,3,6,1,1,1,71.11465517241379,10.049999999999999,0,4009.95
1,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,80.8,713.1,1,0,3,0,0,0,71.31,20.2,1,727.1999999999999
1,0,0,1,15,1,0,0,2,0,2,0,0,2,1,0,3,64.85,950.75,0,1,5,1,1,1,59.421875,10.808333333333332,0,972.7499999999999
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,0,0,1,0,0,0,9.825,9.825,0,19.65
0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,45.9,505.95,0,0,2,0,0,0,38.919230769230765,15.299999999999999,0,550.8
1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.0,1149.65,0,3,1,0,0,1,20.902727272727276,10.0,0,1080.0
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,44.8,169.65,0,0,2,0,0,0,33.93,14.933333333333332,0,179.2
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,3,80.3,526.7,1,0,3,0,0,0,65.8375,20.075,0,562.1
0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.35,393.15,0,1,1,0,0,1,18.72142857142857,10.175,0,407.0
0,0,0,1,26,0,1,0,2,0,0,2,0,2,0,0,3,45.8,1147.0,0,2,4,1,0,0,42.48148148148148,9.16,0,1190.8
1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.1,3021.6,1,2,4,0,0,0,81.66486486486487,16.82,1,3027.6
0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,108.95,5718.2,0,3,8,1,1,1,105.89259259259259,12.105555555555556,0,5774.35
1,0,0,0,3,1,0,0,0,0,0,2,2,2,0,1,2,69.35,191.35,1,0,5,1,0,0,47.8375,11.558333333333332,1,208.04999999999998
0,0,0,0,68,0,1,0,2,2,2,2,2,2,2,0,1,64.35,4539.6,0,3,7,1,1,1,65.7913043478261,8.04375,0,4375.799999999999
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,90.8,6397.6,0,3,9,1,1,1,87.63835616438357,9.08,0,6537.599999999999
1,0,0,0,12,1,2,2,1,1,1,1,1,1,1,0,1,24.95,280.4,0,0,2,0,0,1,21.569230769230767,8.316666666666666,0,299.4
0,1,1,1,34,1,2,1,0,2,0,0,0,0,0,1,3,79.6,2718.3,1,2,4,0,1,0,77.66571428571429,15.919999999999998,0,2706.3999999999996
0,0,1,0,68,1,2,1,2,2,0,0,0,0,2,1,0,84.7,5711.05,0,3,5,1,1,1,82.76884057971014,14.116666666666667,0,5759.6
0,0,0,1,50,1,0,0,2,0,2,2,2,0,1,1,1,70.8,3478.15,0,3,6,1,1,1,68.19901960784314,10.114285714285714,0,3540.0
0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,36.45,36.45,1,0,2,0,0,0,18.225,12.15,1,36.45
0,1,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.4,4133.95,0,2,7,0,1,0,98.42738095238094,13.05,1,4280.400000000001
1,1,1,0,30,1,2,1,0,0,0,2,2,2,0,1,2,101.5,2917.65,0,2,6,1,0,0,94.11774193548388,14.5,1,3045.0
1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,54.3,54.3,0,0,4,0,1,0,27.15,10.86,0,54.3
1,1,1,1,29,1,2,1,0,0,2,0,2,2,0,1,2,103.95,2964.8,0,2,6,0,1,0,98.82666666666667,14.85,1,3014.55
0,0,1,1,23,1,2,0,2,2,2,2,2,2,2,1,1,91.1,2198.3,0,1,9,1,1,1,91.59583333333335,9.11,0,2095.2999999999997
1,0,0,1,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1189.9,0,3,1,0,0,1,19.50655737704918,9.975,0,1197.0
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,26.45,1914.5,0,3,2,0,0,1,26.226027397260275,8.816666666666666,0,1904.3999999999999
1,0,0,1,22,1,0,1,0,2,2,0,2,0,0,1,2,89.4,2001.5,1,1,5,0,1,0,87.02173913043478,14.9,1,1966.8000000000002
1,0,0,0,72,1,0,0,2,2,2,2,2,0,2,1,0,75.1,5336.35,0,3,7,1,1,1,73.10068493150685,9.3875,0,5407.2
0,1,0,0,66,1,2,1,0,2,2,0,2,2,1,0,0,108.1,7238.6,0,3,7,0,1,1,108.03880597014926,13.5125,0,7134.599999999999
0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,110.15,7998.8,0,3,8,1,1,1,109.57260273972604,12.238888888888889,1,7930.8
0,1,1,0,47,1,2,1,2,0,0,0,0,0,0,0,2,80.35,3825.85,1,2,4,1,0,0,79.70520833333333,16.07,0,3776.45
0,0,0,0,51,1,2,1,0,2,2,2,2,2,1,1,2,111.5,5703.25,0,3,8,1,1,1,109.67788461538461,12.38888888888889,1,5686.5
0,0,1,1,70,1,2,1,0,2,2,0,2,2,1,1,2,106.5,7397.0,0,3,7,0,1,1,104.1830985915493,13.3125,1,7455.0
1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,2,19.9,164.6,0,0,1,0,0,1,16.46,9.95,1,179.1
1,0,1,1,59,1,2,1,2,2,0,2,2,2,2,1,3,111.1,6555.2,0,3,8,1,1,1,109.25333333333333,12.344444444444443,0,6554.9
1,0,0,1,3,1,0,0,0,0,0,2,2,2,0,0,3,70.7,225.65,0,0,5,1,0,0,56.4125,11.783333333333333,0,212.10000000000002
1,1,1,0,38,0,1,0,0,0,0,0,0,0,0,1,2,24.85,955.75,0,2,1,0,0,0,24.506410256410255,12.425,1,944.3000000000001
0,0,0,0,37,1,2,1,2,2,2,0,0,0,0,0,0,91.2,3382.3,0,2,6,1,1,0,89.0078947368421,13.028571428571428,0,3374.4
1,0,0,0,37,1,0,0,2,2,2,2,0,0,2,0,0,65.6,2313.8,0,2,6,1,1,1,60.88947368421053,9.37142857142857,0,2427.2
0,1,1,0,24,0,1,0,0,0,2,0,0,2,0,1,1,40.65,933.3,1,1,3,0,1,0,37.332,10.1625,0,975.5999999999999
0,0,1,1,14,1,0,0,2,2,0,2,0,0,0,0,0,59.45,780.85,0,1,5,1,1,0,52.056666666666665,9.908333333333333,0,832.3000000000001
1,0,1,0,72,1,2,1,2,2,0,2,2,2,2,1,1,109.95,7852.4,0,3,8,1,1,1,107.56712328767122,12.216666666666667,0,7916.400000000001
1,0,1,0,53,0,1,0,0,2,2,2,2,2,1,1,2,60.45,3184.25,1,3,6,1,1,1,58.967592592592595,8.635714285714286,1,3203.8500000000004
0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,764.95,1,0,4,0,0,0,84.99444444444445,16.98,1,679.2
1,0,1,1,72,0,1,0,2,2,2,0,0,0,2,0,1,38.5,2763.0,0,3,4,1,1,1,37.84931506849315,7.7,0,2772.0
0,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,92.55,1614.7,0,1,5,0,0,0,89.70555555555556,15.424999999999999,1,1573.35
0,0,1,1,2,1,0,1,0,2,0,0,0,0,0,1,0,73.55,145.4,1,0,3,0,1,0,48.46666666666667,18.3875,0,147.1
0,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,0,20.15,156.25,1,0,1,0,0,0,17.36111111111111,10.075,0,161.2
0,0,1,0,48,0,1,0,0,2,2,0,0,0,1,0,3,34.7,1604.5,1,2,3,0,1,1,32.744897959183675,8.675,0,1665.6000000000001
0,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,3,24.5,270.15,0,0,2,0,0,0,24.55909090909091,8.166666666666666,0,245.0
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,1,3,19.7,0.0,0,0,1,0,0,1,0.0,9.85,0,0.0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,20.6,0,0,1,0,0,0,10.3,10.3,0,20.6
0,0,0,0,29,1,0,0,2,0,2,2,0,0,1,0,1,58.0,1734.5,0,2,5,1,1,1,57.81666666666667,9.666666666666666,0,1682.0
0,1,1,1,65,1,2,1,0,2,2,0,2,2,1,1,2,107.45,7047.5,0,3,7,0,1,1,106.78030303030303,13.43125,1,6984.25
0,0,0,0,8,1,2,0,2,2,2,0,0,0,0,1,0,65.5,573.15,0,0,6,1,1,0,63.68333333333333,9.357142857142858,0,524.0
1,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.45,1538.6,0,3,2,0,0,1,24.816129032258065,8.483333333333333,0,1552.45
0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,100.15,4459.8,0,2,6,0,1,1,96.95217391304348,14.307142857142859,0,4506.75
1,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,1,104.45,7459.0,0,3,7,0,1,1,102.17808219178082,13.05625,0,7520.400000000001
1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,2,21.15,306.05,0,0,1,0,0,0,23.542307692307695,10.575,1,253.79999999999998
1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,2,96.2,639.7,0,0,5,0,0,0,79.9625,16.033333333333335,0,673.4
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,3,44.4,348.15,0,0,2,0,0,0,34.815,14.799999999999999,0,399.59999999999997
0,1,1,0,43,1,2,1,0,0,2,2,2,2,1,1,2,107.55,4533.9,1,2,7,1,1,1,103.04318181818181,13.44375,1,4624.65
